REVIEW_ID,RATING,YEAR_MONTH,REVIEWER_LOCATION,REVIEW_TEXT,BRANCH
300585951,4,2015-8,Iran,"This is the 5th time I have been to Disneyland in Paris, however, it was the first time I have been in summer and in full school holiday period! A lot changes when you come in summer. I have to say the queue's are outrageous! Well over 2 hours for any attraction! The queue to see Minnie   Mickey is the worst as you stand in the baking sun for nearly three hours to meet the characters. The park was also very overcrowded! I think it would make sense if Disney limited the number of tickets to a certain number per day to make it more enjoyable for all. The next day I visited the studios, which hosted some nice attractions, Ratatouille is a great experience, however, yet again required three hours of waiting to get on.The worst queue of all was for an icecream! 30 mins standing, paid for icecream, chap behind counter gives me 6.50 Euro change in 5 cent pieces!!!Overall, a good trip as I was with my 3 year old daughter. She loved the Frozen singalong, and she loved meeting the characters, but I highly recomment going off peak season!",Disneyland_Paris
300474454,3,2015-8,United States,"This is a great way to spend a day in Paris with kids. The park is a miniature version of the park in Florida and offers enough to fill an entire day. I would not travel to Paris especially for this park though.The park seems to need a bit of attention in terms of painting and general upkeep. Two rides were closed to the public, due to maintenance   which make the tickets seems a bit expensive.Smoking is allowed everywhere and it turns Disneyland into stinky land very quickly. People were even smoking inside the buildings   making it difficult to breathe with ease and also having to avoid being burnt by hot, burning tobacco was an issue. We enjoyed the day but would not return for another visit. I would not recommend this as a must on a travel itinerary.",Disneyland_Paris
157826683,4,2013-4,United Kingdom,"Had a great time at Disney with two girls aged 10 & 13. Yes the line ups can take a long time, but most rides are worth It once on them. If you do a full day from morning to night with kids, be prepared to book a foot spa because I see myself as a walker, but 14 hours on the go took Its toll on my feet.",Disneyland_Paris
300241506,5,2015-7,Australia,"Each of my children described our day here as  one of the best days in my life ! So much to see and do, so little time. We squeezed as much as we could into one day but could easily have gone back for another day. The downfall is the long queues for rides. However the rides are all amazing and exceed any of our expectations.",Disneyland_Paris
300181716,5,2014-9,United Kingdom,"I loved my trip to Disneyland, the whole experience was magical!Although the trip was incorporated into me performing out their for a show, we had the best few days, taking in everything Disney has to offer!From the rides, to the characters to the staff, everything was brillant!!The best thing about the park for me was the firework show at night, that was just magical!!The morale and atmosphere here is just amazing.Would definatly go back!",Disneyland_Paris
127649693,3,2012-4,United Kingdom,"This was our third visit to Disneyland Paris and will most probably be our last.If you've never been to Florida then I guess you will find it quite good, however if you have been to DisneyWorld then it's somewhat of a disappointment. The magic just doesn't seem to be there!Right from the word go, the queues were horrendous, and that started with the bag check! Everyone had to go through it regardless of whether they had a bag or not. Then there were queues for tickets before queueing to get through the turnstiles. When it got to the attractions the majority of the queues were a minimum of 45 mins. Even the toilets had long queues.The food we had was expensive and cold. The set menus were really restrictive in that you could only have soda to drink and not have a hot, sorry, luke warm drink in it's place. If you did want to exchange the drink then you had to buy the sandwich, fries and drink separately making it even more expensive!The park is also advertising how it's the 20th Anniversary and what a wonderful celebration there is going on. Other than a few number  20 s on the parade floats and by the main entrance, it wasn't as apparent or as obvious as I thought it would have been. In all honesty if I hadn't seen the adverts, I would have struggled to have told you that there was anything special happening at all. The park was supposed to close at 22:30 but by 19:00 certain areas could be seen to be shutting down with the food vendors and restaurants closed.Thankfully, it started to rain so that gave us the confirmation we needed that it was time to leave.On the plus side, the Big Thunder Mountain coaster is way better than the one in Florida! (But it also had the longest queue!)",Disneyland_Paris
299856960,4,2015-2,United Kingdom,Went with my girlfriend and she loved it and to be fair it is a decent place. It's well done and perfect for the kids. Rides are good but the downside was queues. Best ride was closed when we went too but if you get a good deal I'd recommend it.,Disneyland_Paris
299737905,5,2015-8,United Kingdom,"Picked up a last minute deal with BA for flights and hotel.Arrived at Charles de Gaul and caught a taxi straight to the park, 65 euros well spent.Bought a annual photo pass when we arrived, 45 euros with our fantasy pass. Over the next two days got 18 digital photos.Stayed at parks and suites, which is highly recommended with its shuttle bus.Had a great time.Did.SundayAerosmithStudio toursTower of terrorRatatouilleBuzz LightyearPirates of the CaribbeanThunder mountainMondayBuzz LightyearBuzz LightyearSpace mountainBuzz LightyearSpace mountainThunder mountainPhantom manorPirates of the CaribbeanAntman 3dCar stunt showAerosmithStudio tourTower of terrorAerosmithSpace mountainStar toursIndiana temple of doomFrozen sing alongDisney dreamsTuesdayCrushAerosmithMeet mickeyGot next two trips this year on the calendar already.",Disneyland_Paris
299488345,5,2015-7,Australia,"Recently visited the park with 2 children (8 and 6 years), purchased a 3 day for the price of 2 day pass, however only needed the two days. The first day was spent at the main park, with enough time to see all the main attractions and go on a number of rides. The second day was spent at the Walt Disney Studios with the Ratatouille ride being a MUST. Get to park early and go straight for a fast pass, we queued for half an hour at the start of the day and got an 11am slot (this was during the school holidays), well worth the wait. Read in other reviews that smoking at the park was an issue, however did not find this at all with only a handful of people smoking during my visit. Food at the park is a little more expensive then normal but nothing out of ordinary and it is expected as this is Disneyland. If you eat early around 11.30am   12 noon there are hardly any queues for food and getting a table is easy. Queue times which are advertised at each ride are not always correct, usually add at least 20 minutes on whatever the time is displayed. The queues in the morning are usually a little less but by lunchtime early afternoon they are at their peak. The main park had much longer queues than Walt Disney Studios, with the Walt Disney Studio park being suited more for smaller children plus not some many people. Make sure you get a map when you arrive as both parks are not well sign posted and keep your eye out for toilets if you have little ones. Note if bad weather some rides and attractions are shut without notice and unfortunately you do not know this until you arrive at the ride or attraction which can be disappointing when you have small children. Staff at both parks very friendly and happy to help with all staff speaking great English. Would definitely recommend a visit for all ages, old and young.",Disneyland_Paris
127852149,5,2012-4,United Kingdom,"What timing to book a trip   the 20th Anniversary is making the park even more magical! Even in the constant rain, we had an amazing time, and using fast passes, we cut down the queuing we had to do. Tip   if you want to see the princesses, get there early as the queue is long, but worth it! My daughter's favourite Princess is Rapunzel and she was lucky enough to go see her too. There are 2 princesses in different rooms and you get to see 1 only   no choice. The rides are fantastic and there is something for everyone. Make sure you see the show in the evening   it's mind blowing! ",Disneyland_Paris
299184594,5,2014-9,United Kingdom,The only way to do this trip is with strict planning so that you fast pass onto the most popular rides and fill in with the ones with not so much of a queue! My daughter loved it as did I only wrong meeting Buzz Lightyear and him having a french accent! Princess experience magical and Hotel was amazing staying for three nights and 4 days,Disneyland_Paris
299155206,5,2015-7,India,"An amazing place for kids and grown ups alike. It was a family visit with 2 of our kids. Everyone of us enjoyed the day thoroughly. The Parade at the end of the day was the highlight. A tip of people going to visit   Lookout for the  Fast Track Tickets  for the rides wherever available. It does not cost anything extra. It just gives you a particular time to visit the ride. Simply go to the booth and obtain a fast track ticket by scanning your Disneyland Entry Ticket, comeback to the ride at the given time... and get rid of the long queues.",Disneyland_Paris
219283121,5,2014-7,United Kingdom,"Brilliant day out for us, our son and his friends played in the Disney parade. A fantastic day out for all ages",Disneyland_Paris
117353989,4,2011-8,United Kingdom,"We went in August this year as part of a trip to Paris. It was very hot and as other reviewers have said the queues really are tiring. The free Fast Pass scheme is great but you can only hold one Fast Pass at a time and as the day goes on some of the Fast Passes give return times 4 5 hours away from the time you arrive at the ride which is a long wait. The queues we experienced varied from 15 minutes for the Mad Hatter's Teacups, 45 minutes for Pirates of the Caribbean and 65 minutes for Big Thunder Mountain. However, it is a theme park and queuing really is part of the drill when you buy your tickets for the park, it's an unavoidable part of visiting. Disney do make the queues work well and the Pirates queue was constantly moving which reduced the likelihood of kids getting impatient.The food in the park is expensive but it is not more expensive than anything we experienced in central Paris, in fact some things were cheaper at Disney! We did see families with their own picnics   food brought into the park which certainly would reduce the cost of the day out. We stayed right until the Illuminations parade and Enchanted fireworks which are a superb end to the day but waiting until 11pm makes for an extremely long day for kids and there were a lot of over tired, crying children leaving the park at the end. I really felt sorry for the parents because it is a great experience for them but just left to a bit too late at night. It was so easy to get the RER to   from the park so I'd definitely recommend using it if you can.",Disneyland_Paris
298690297,5,2015-7,United Kingdom,"Brilliant experience and made all the better by the magic hours from our hotel. It was very clean, the shows were amazing. The only downside was disney's frozen 'let it go' in French (this just didnt work) Overall we did the park in around 3 days. Loved the rocky mountain railway and so did my children. One small pointer, shame the fireworks are at 11PM. This is a long day for little ones who start so early. ",Disneyland_Paris
212414440,5,2014-6,United Kingdom,Wonderful. Brilliant. Gorgeous. Exciting. An experience I should have treated myself to years ago. Surpassed all my expectations. Wasted on small children!!,Disneyland_Paris
139867895,5,2012-9,United Kingdom,"This was everything we hoped and more. We took our one year old and two year old despite people telling us that they were too young. They loved every second! There is so much more than rides in the park (although we did those too). Ours loved the characters and the main parade was fantastic. Everything was very easy to do with children, from hiring a buggy if needed, to plenty of ramp access and space around the park. ",Disneyland_Paris
17089652,4,missing,Ireland,"I took a bunch of kids to Disneyland Paris as part of a school tour last August.They enjoyed it, but, it has to be acknowledged   it wasn't the highlight of their trip...The inward and outward bound journeys were an adventure for my kids so it began well. There weren't large queues when we arrived either so that was a major bonus.However, the situation with eating 'on the hoof' as it were, left a lot to be desired, in our opinion. If you were hungry, as we were, you either had to make do with a bare hot dog in a bare bun, for almost 5   , or you had to be seated in an eatery and wait a substantive amount of time for an over priced average burger joint meal... We went through the rhythms of the Eurodisney day, including the parade, the endlessly long queues for Space Mountain and the Peter Pan ride to name but two. Overall, we thought the boutiques over priced, and the eateries over estimated, but we still enjoyed it. To finish our trip we ate in Planet Hollywood at the parc. We were extremely dissatisfied with the value for money here. Nonetheless, as a once off, we wouldn't have missed it and would recommend it as such.",Disneyland_Paris
298198216,4,2015-3,Netherlands,"For every Disney lover Disneyland is a must. Really good rides and diversity, for everyone there is something. Just make sure you got a plan went entering because queues are a time consumer!",Disneyland_Paris
298084312,5,2015-8,United Kingdom,"Disneyland Paris is Amazing. There are no two ways about it. If you haven't been yet, GO! what are you waiting for, there is a magical kingdom waiting for you.There's chance to meet the characters, watch the daily parade and various other parades including frozen which is a big hit with the Disney lovers lately.Fast passes are available for the rides for free which is a great idea. You only need to scan your admission ticket and it gives you a time to return to skip the queue and go straight on the ride. Amazing! Space mountain is the best ride at this park! The only downfall I have is the phantom house which is supposed to be the ghost train and it was absolutely awful! not scary and it broke twice as we were on it, not impressed! however it probably is more for children, ha ha! Let your inner child free at both parks. A once in a lifetime opportunity! Also make sure to visit all the shops and Disney village and take enough money to buy the big teddies! My only regret, at 23yrs old that I didn't buy the biggest Minnie Mouse there!! Paris is always a good idea! ",Disneyland_Paris
6013631,4,missing,Australia,"We went to the park twice within a month, the first in Sept 06, it was great, fantastic for the kids range 5 14years. A couple of rides were closed for renovation but not that we minded. The studios were also good thought probably more for the older children. We went two days and pretty much saw and rode nearly everything and were satisifed with our time there. The oinly complaint would be the food and drink prices though I think that would be standard for any major theme park, we bought in our own snacks and drinks, and noticed hundreds of the helium balloons escaping into the sky, so at about 7 euros I would recomend not buying them as they obviously fly away too easily. There wasnt too a long wait for rides, the kids never got inpatient. The only thing I would wnder about is people that bring their kids that are still in prams and strollers, they take up so much room and I really doubt anyone young enough to be pushed around would really benefit from Disneyland especially at the cost of bringing them in etc. The other thing is when we went on the 'Dumbo' type rides, mum or dad would go on with a child as expected but then the parent who isnt with the child would get on a 'dumbo' him or herself?? where you've got kids waiting to get on, I didnt understand why an adult would get on themselves, it's not too exiting ride to experience as an adult???The 2nd time we went after three weeks of our initial visit, we got the english school holidays, and the lines were full and the park was VERY busy, still it was ok, not as enjoyable as our initial visit.",Disneyland_Paris
297594641,4,2015-8,United Kingdom,"I went to Disneyland Paris for 4 days got a good deal, 3 for 4 days park tickets. I used a self catering hotel, so I had to travel to the park using the bus which happened to be very frequent and always on time. The buses can be expensive but if you are smart you will buy a bundle of tickets that you use per single journey,this will save a few Euros. The taxi service at the Park is a nightmare the drivers often refuse to drive you back to hotels if other customers need to drive further than you, I was stranded after watching disney dreams for about an hour with kids. I will go back next year for sure but I will certainly use a hotel that provides a shuttle and one that is close to the shops. Food and drink is expensive. I ordered 3 burger meals in VIDEOPOLIS and spent 38 euros !!!! so do not hesitate to carry a picnic as this is allowed. The bag search upon entry is only for security purposes. Also water fountains are available :). Anyone wondering about the negatives ? Well, to be honest, it is the waiting times for rides as well as aching feet. I wore trainers, flip flops even switched during the day and my feet hurt:( but this did not stop me from enjoying my day. I actually went back for a much needed swim around 3pm and returned around 6ish to give my kids a break. during the evening queues seem to be shorter. Please allow plenty of time to travel back to Paris Nord for the Eurostar it is a bit of a trek which includes a change onto another metro. Checkin 30 min before departure!!! any later you will not get past!!! I witnessed people that did not check in on time being turned away :( Final tip, save up loads of money, do what you can, it is a massive and busy place but beautiful and FUN.",Disneyland_Paris
180073544,1,2013-10,United Kingdom,"Just come back from tPirates of the Caribbean irates of the Caribbean is attraction and have to say it was spoiled by our experience on the Pirates of the Caribbean ride.On arrival at the park the staff advised us to get a green card for my son with severe learning difficulties, they said it would enhance his experience, and enable him to use the disabled entrances and ensure his disabilities were taken into account. This generally worked well and he was able to enjoy the rides with them taking the time to ensure he had time to get on off the rides, and also queue in a more suitable environment. The last ride was the Pirates of the Caribbean, and on arrival we were directed to the disabled 0entrance and the staff advised there would be a ten minute wait, this was quickly changed to twenty minutes (not a problem), then a staff member said it would be at least an hour but he could not guarantee this. We could not wait for a hour as we had to leave before then, and I told an extremely disappointed son that we would have to leave despite all the others arriving after us having got on. On leaving we went past the main entrance which showed a expected wait time of 5 minutes, so we thought we would try this and got on the ride in less than this.I felt extremely aggrieved that instead being reasonably treated, as one would expect when directed by the staff to a certain entrance, that the treatment received was very discriminatory. The attitude of the staff operating this ride was appalling, and a very poor example of Disney hospitality.",Disneyland_Paris
219186225,5,2014-7,United Arab Emirates,The loving moment  Grandness of the place  Surreal in every respect  Go crazy with range of Souvenir Shops  Cool rides  Well a super happy feeling the place givesThings to Watch out:  Take the map and plan your trip. You can't cover all in 1 day  Studio offers better rides. Atleast as far as our experience goes when it comes to Thrill Rides  Better reach early to avoid crowds and maximise your time for rides rather than queues. OR Stay in Disney hotel and get 1 hour early access  Lunch time will have very crowded restaurants so an early take away will help you save time  We took a tour but decided to stay late in evening. But most of the rides start closing in early hence no point staying. Fireworks in summer is at 11pm and rides start closing 6:30 onwards.You can go for a movie or restaurants for dinner in Village area.  Return train ticketto Paris is around 15Euro per person via RER.,Disneyland_Paris
152786731,5,2013-2,United Kingdom,"We had a great day there   we planned it with military precision! Fastpass has to be used to take full advantage of the park.As we went in February, we managed to get on everything we wanted to, had a great view of the 5pm parade by getting there early and thought the fireworks at the end of the day were amazing. If you do wait for them, get there early for a good view of THE WHOLE CASTLE   lots of the show happens on the castle entrance, and both my kids were too small to see it.Lots of walking round, be prepared to queue for the popular rides, but we did it, loved it and have the sore feet to prove it! Take snadwiches and drinks with you as everything is inflated prices. 4 euros for 1 candy floss stick...never even looked at the restaurant food prices!The look of joy on the kids faces during the 5pm parade had me on the verge of tears, as did son getting a cuddle from Chewbacca. Loved it.",Disneyland_Paris
163564222,1,2013-6,Singapore,"I was in Paris with my husband and 3 sons just over a few days ago. It's our 3rd time at Paris Disneyland in about 8 years. Everytime one walks through the entrance gate, there is always still excitement and anticipation that he or she is going to have a magical time there. Sad to say, this time round, this didnt quite happen to me: (! While queueing up to enter, we were already confronted with several families with young children. The parents were all puffing away on their cigarettes and blowing smoke into their kids' faces. Needless to say, we were not spared from all that secondary ciggie smoke.Unfortunately for us, the day turned out to be quite a cold one with rain the the forecast. Hence, many families sought shelter in covered areas close to the eating areas as well as near the toilets. When they started smoking there as well, those supposed rest areas became filled with cigarette smoke which meant that we could hardly a respite from the rain nor cigarette smoke! Hence, for non smoker parents who are keen to bring their young children to Paris Disneyland, they really do need to prepare themselves for the shocking amount of smoking and smokers there.",Disneyland_Paris
297001363,4,2015-7,United States,Went with my husband and 10 yr old. We had a really fun time. Prices were not what we expected. Actually cheaper than what we thought. TIP: purchase via the one of the hop on  hop off bus companies for some savings. Overall really good. Not long waits. Longest wait was 40 mins. Most were 20 or less. Many rides were similar to Disney World but there was s difference so you knew you were having another experience.It's a great day trip and super easy to get too. Take the RER to the last stop.Worth the trip.,Disneyland_Paris
158367418,5,2013-4,United Kingdom,"Amazing place for especially for families and children. Way too big to cover in one day. But you should not miss some of the rides if you just have a day. 'Little big world', 'Meet Micky Mouse' are not to be missed. And DON'T miss the Parade twice a day I think but starts one at 5PM for sure.",Disneyland_Paris
189383686,3,2013-12,United Kingdom,"There were parts of Disney that were truly magical. the castle, parades, some of the rides. everything is done on a big scale and the children loved meeting the characters (at a big cost). the workers there were lovely and helpful and they dress it all up for christmas is truly breath taking and makes it so magical. Now for the bad points. the queues for ALL the rides were over an hour long and like others have said smoking is permitted which was a big no no for us as non smokers which made queuing even more unbearable. we picked our spot for new years eve at 10.45 expecting to have some kind of build up however there was NONE. There was a ten second count down and then the dreams animation which we had arleady seen a couple of hours before, there was no extra fireworks and TBH it was a massive let down, especially when you could hear what sounded like amazing fireworks coming from the disney studios. however the worst was to come when we had to leave the park with the crowds especially paying for the car park. it was absolutly horrific, it was a free for all and every man out for themselves. tbh it spoilt the whole experience as it was actually quite scary.Lastly if you are planning food at disney you might want to take out a second mortgage. a basic burger dinner for a family of 4 will set you back 50 euros and if your planning on cafe mickey then expect to spend around 120 euros again for a family of 4.however even though there were quite a few flaws my boys had an amazing time but i don't think it would be somewhere we would return.",Disneyland_Paris
296679728,5,2015-8,United Kingdom,"Our second visit, this one was even better.  My daughter has autism, and Disney made her feel incredibly welcome again, providing our family with a 'Ride Access Pass'.  Amazing experience, simple....thank you !.",Disneyland_Paris
44186660,1,missing,United Kingdom,"Having just returned from a 4 day stay here I feel the need to voice my concerns about the character meet and greets that are all around the park.We visited with our 3 and a half year old grandaughter who needless to say was very excited about meeting her favourite characters. Having waited patiently, or as patiently as a 3 year old can!  we were delighted when Donald, Minnie, Goofy and Chip n Dale all appeared after the Minnie parade and sttod in various places for the children to meet them. And this is where the mayhem started! Whilst each character had a 'minder' with them it was just a free for all and all the little ones, our grandaughter included, was shoved and pushed by older children and parents alike! There was no attempt by the 'minders' to stop this and resulted in many tears from the younger ones. The characters themselves made no attempt either to calm the situation and simply walked away after a few minutes leaving some very upset children and parents!We have been going to Disney both in Paris and Florida for many years and whilst I have never seen such disorganisation in Florida it has been more apparent in Paris on our last couple of visits. I feel it is such a shame that this is being allowed to happen as this is one of the main things children want to do, meet their favourite characters, but if it is going to be marred by scenes such as we saw then Disney need to address this and sooner rather than later. I could see things getting out of hand and if the so called 'minders' can't deal with it then they need to re think how they organise such meet and greets.",Disneyland_Paris
296410870,5,2015-8,United Kingdom,"Disneyland Paris is a must for everyone, Disney fans or not! There's so much to do and the rides were great plus we had really nice weather!",Disneyland_Paris
180565783,5,2013-10,Portugal,"Many, many atractions, but too much people wich caused a very long wait time, to enjoy some of them. Very beautiful place. The food is all the same   fast food, with no variety, nor very quality.",Disneyland_Paris
148795828,4,2012-12,United Kingdom,"The park was very crowded, but still has the Disney magic.  We've been to every park except Tokyo and the castle is Paris is my wife's favorite.",Disneyland_Paris
295918547,2,2015-7,Ireland,We've been to Disney in the US in each of the last 3 years (Florida x 1 & LA x 2). We could not help but be disappointed by Disneyland Paris. It's in need of real investment which is clearly out of the question given it's current financial predicament. Many of the popular attractions were closed for the duration of our stay.,Disneyland_Paris
201291633,5,2014-4,United States,"It was such a great experience but you definitely need to go with the right people to enjoy the most out of this park. I've only been to Disney World in Florida and even though Florida is more extensive, this one is still very nice. It's smaller than the other parks so do not expect anything crazy for this park. You can get through both parks in one day because if you spend a day per park you may not feel very fulfilled because, again it is pretty small compared to the other parks. The prices for food are very reasonable compared to what you usually pay to eat in Paris and the food is actually good! The rides are a lot of fun! The new crush coaster that's based off of Finding Nemo is a lot of fun! The rides are less intense than those in Orlando, but they are enjoyable. I loved the experience and I would definitely go again if given the chance!",Disneyland_Paris
295783819,4,2015-7,United Kingdom,Its Disney and its fantastic.   Have to say food and shops are very expensive and having paid a lot to go there the extras do add up and its only the children who miss out.,Disneyland_Paris
295587685,1,2015-6,Greece,"As a fan of theme parks, i thought it was a shame that I had never visited Disneyland in France! So, i went there really excited! My excitement went off the very first moment! While entering, we were informed that 2 ( the most popular 2 ) attractions were closed down   although we paid for those two as well and there was notice on the official web site from which we purchased the tickets and of course no one bothered to inform us via e mail. Then, it was the expensive awful food, the small number of things to do, the lack of Mickey Mouse (!), the enormous ques to wait and finally the worst of all : Suddenly a wagon ( metallic such as trams ) went by which was full of people ( ! ) and a poor white horse was desperately trying to pull it!!! You could see its agony!!! It ruined my day and SHAME ON DISNEYLAND FOR SUCH MISTREATMENT OF ANIMALS in the year 2015!",Disneyland_Paris
295518032,4,2015-7,Singapore,"Overall was good fun, some attractions were slightly underwhelming considering the queues, namely Pirates of the Caribbean and Star tours (star wars). I can imagine if I had kids they be very excited to be here. The disney light show started at 11pm and it was truly amazing and its the highlight of the whole trip.The fast track pass basically is a appointment based system, you scan the ticket and come back at the allocated time. It would be good to use it if you do some planning.",Disneyland_Paris
295456003,3,2015-8,United Kingdom,"Have visited both the Disney Parks in the U.S. and this doesn't seem as well organised at all. Staff when asked about The Grand Parade told us it wasn't on, but when we found a program it was on, and we had missed it !The rides and shows were good, but a few were closed for refurbishment, which seemed strange at peak holiday time !Don't join the queue for the train around the park, it's NOT WORTH it ! When you do get on, the seats are uncomfortable and there is nothing to see apart from trees. We were expecting to see something of either the park or Disney characters , but it was a complete waste of time.",Disneyland_Paris
295317811,5,2015-7,United Kingdom,"soooo wonderful! we were there for three days ( for the two parks) and had ore than enough time, make use of the fast pass service and be sure to work through the programe of events in the beginning of the day as best you can! cannot wait to go back!! xx",Disneyland_Paris
295210165,4,2015-7,United Kingdom,This time we stayed outside the resort. It was ok. You can train directly to the front door. I missed not having a fast pass but that was it. Everything else was as good as if you were staying there. It was nice not having to feel tied to the Disney restaurants too. We ate in the Rainforest cafe and McDonalds. I would however recommend cafe Mickey if you have never been to Disney and need to get some characters in! We did not see any characters this time save for the parade  it was about 40 degrees though! Still had a fab time,Disneyland_Paris
97929151,3,missing,United Kingdom,"Negatives: We had been planning to go to DLP for years but waited until the children were 11 and 7 years respectively. We were utterly under whelmed: the castle itself was part wrapped in scaffolding and there were no parades. A live rat running amongst the back of one restaurant caused quite a stirr, but for all the wrong reasons!!!!!!!!! The queues were so long for short, uneventfu, out of date rides (eg Automania  Pinocchio), and the children kept syaing they preferred Legoland Windsor. I cannot comment on every ride as queues were so long, and despite the FAstpast facility, we did not attempt to go on all the rides as queuing was an issue. Our children bought Souvenier Micky Mouse toys and to cap it all, once back in UK, we unpacked the case only to find the ink security tag had been left on one of the toys (yes we did pay for it!!!), so now we have to work out how to get it off! The shops were unbelievably pushy and crowded and like a bun fight.On a positive note, the WALT restaurant was excellent   great food and service but pricey comparred with the other eateries. We stayed at the Novotel outside the park and used the time to explore the rest of Paris, so we salvaged the trip as a whole.I have been to Disneyworld USA and have never forgotten the magical, breath taking childhood experience; sadly, DLParis was like an unrelated, tired Park with none of the magic, care or friendliness of USA.",Disneyland_Paris
294979687,5,2015-7,United States,"First visit to Disneyland Paris, the last of the Disney parks worldwide for me to visit. This park is large and has many of the great Disney attractions that one comes to expect to see in some variation. Big Thunder Mountain Railroad is simply the best out of them all worldwide, i was shocked at the surprise that this attraction has, and i won't ruin that surprise for anyone. The castle looked like the largest of them all and the colour during sunset was perfect for picture taking. Don't miss the dragon under the castle and the opportunity to visit inside and above the castle entrance. Spent the entire day in the park and loved every minute of our visit. Used the fastpass system to eliminate as many attraction wait times as much as possible. If you do not complete the low capacity attractions with FastPass or during the early morning, simply wait until the end of the day to walk on all of these attractions. This is a big help, we even rode the Dumbo ride for the hell of it since everything was a walk on during the last open hour of the park.",Disneyland_Paris
294743287,5,2015-7,United Kingdom,"my granddaughter was enthralled when we entered the park to see the castle( we went to the lunch with the princesses as it was her birthday and she really enjoyed the experience but the food is not so good ! the restaurant is just behind the castle ) the main street is lovely full of shops and restaurants and access to the frontier land on left(phantom manor riverboat sailing around the river,.big thunder mountain and the railroad. this was really good.. adventureland Indiana jones rollercoaster, pirates of the carribean. discovery land on the right hadbuzz lightyear space mountain and utopia. fantasyland is more for the wee ones with peter pan flight dumbo alice in wonderland tea cups and its a small world. we saw the whole park lit up at around 10 pm and it was really beautiful , we did not get to see the fireworks at 11pm as it was pouring with rain and we were soaked already. we really had a good time here as there is something for all ages.",Disneyland_Paris
133765973,5,2012-6,United Kingdom,We had a wonderful time at Disney Paris this year. It is worth pre paying for your evening meals via the website. There are a few packages available. We chose the basic one which gave us a choice of ten restaurants. The only complaint was that one of these only opened at lunch time and another was closed completely. You can use the vouchers for your evening meal or lunchtime meal. We tended to have a picnic at lunchtime and saved the vouchers for the evening. Book the restaurant too as they get really busy. Take plenty of snacks with you for the daytime like nuts and cereal bars and bottles of water which can be refilled there.The queues can get quite big so if there is a ride you really want to go on then use the fast track system. It is really easy. Just go to the machine and put your park ticket in and it will give you a time to return and access the ride quicker. Do not miss the 20th anniversary fireworks display as it is amazing!!! Lovely time had by all!!!,Disneyland_Paris
140593033,5,2012-9,France,"I enjoyed Euro Disney more than my trips both to Disney in FL and CA. We visited with our two children, 5 and 7, and spent the day in the park with them constantly laughing and grinning and running around. Luckily in September the lines were not too long and the temperature was perfect. It was very enjoyable to be able to relax in the park without the heat and humidity of Florida. The park is traditional Disney and the TGV station arrives directly at the park entrance. If you want to have the whole experience, stay at the Disneyland hotel, it is located at the main entrance and a great but expensive addition.",Disneyland_Paris
294191677,3,2015-7,United Kingdom,"I am 52 yrs old and always wanted to take my girls to Disney when they were little girls   sadly I could never afford . It !! Such is life !! So you can imagine how excited I was to be able to finally visit with my 4 yrs old grandson. Just come back from there and very sad to have to say   huge disappointment !! Will not be going back ever !!! We made the most of it for our grandson who is too young to understand what was happening so he enjoyed himself through us making it special for him. Now why you ask , ? Why indeed !! The queues were to long !! . 1.30 hrs   2 hrs !!ridiculous !! Little ones start to get cranky & irratable, now fast passes !! Ok but are they really fair . ?? No they are not because adults & older kids teenagers run around the parks grabbing them, guests staying on disney hotels also get priority, & pre  groups !!! So while this is going on you we are still waiting in the queues with the little ones.I had paid the exact same ticket price as the above but yet they get on the rides first ?? Is it fair ? I personally think fast passes should be for the disabled only. Little ones should come under different rulings from the older children. Now we also experienced a lot of adults pushing in and jumping the queues !!! This really infuriated us, were was the security to monitor this? We encountered a lot of very rude and inconsiderate people in disney both staff & guests. It has really upset me and sad to say will never return or give disney paris the review it should get. For the . People who pushed in and jumped queues   I hope you are reading this, what should have been a magical holiday was ruined by your selfishness. I have been told Florida disney is much better and what we experienced in paris will not happen in Florida. We will see.",Disneyland_Paris
169430312,5,2012-8,Switzerland,"I went there with my girlfriend, both 20  years, and we looked like real children in there. You get so in the spirit with all thoso castles, characters, etc. There are not a lot of attrations for adults, they're mainly for children, but if you get into the spirit there will be no problem. Use the  Fast Pass  to get into the attractions ahead of other people! Get a fast past for a ride, go to another one and when it's time, go back to the first and use it!",Disneyland_Paris
132301573,4,2012-6,United Kingdom,with our Hotels Easy Pass it menat we went on all the rides with not much queuing...used the Fast Pass system a lot too   it didnt seem to be that busy when we went which was great   the longest queue was to go and see the Princesses which we didnt bother joining...loads of rides for everyone of all ages shapes and sizes !,Disneyland_Paris
162838345,5,2013-5,United Kingdom,"Visited with wife and 4 year old daughter, and we all had a great time.Didn't have to wait to long in the Q for the rides, Small World and Slinky being the 2 faves, staff were always pleasant and friendly to us and other guests, food was good in the restaurants we ate in and the parade was excellent, albeit kids are getting jostled by moronic adults trying to get to the kerbside, what is that all about!??Highlight was the firework story and defo worth keeping the wee one up (11pm) for, at least one night.After 3 days I felt as if we had done the lot in both parks, and although souvenirs and bottles of juice were expensive, we felt overall it was worth it.",Disneyland_Paris
